wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,box_office_revenue,runtime,languages,countries,genres,imdb_id,averageRating,numVotes,lead_actor_1,lead_actor_2,adjusted_box_office
1468747,/m/02p4c1j,52 pick-up,1986-11-07,5186646.0,110.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Drama', 'Film adaptation', 'Crime Thriller', 'Action', 'Neo-noir']",tt0090567,6.4,7249.0,Roy Scheider,Ann-Margret,14083366.857499283
12207260,/m/02vvwqg,rocknrolla,2008-09-04,25739015.0,115.0,"['English', 'Russian']","['United States of America', 'United Kingdom']","['Crime Fiction', 'Thriller', 'Gangster Film', 'Caper story', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Crime Thriller', 'Black comedy', 'Action']",tt1032755,7.2,268003.0,Gerard Butler,Tom Wilkinson,36833184.88961308
113460,/m/0sxmx,platoon,1986-12-19,138530565.0,120.0,"['Vietnamese', 'English']","['United States of America', 'United Kingdom']","['Anti-war', 'Indie', 'Drama', 'War film', 'Action', 'Anti-war film', 'Combat Films']",tt0091763,8.1,447322.0,Charlie Sheen,Tom Berenger,376153831.9506768
8195278,/m/026vskz,renegades,1989-06-02,9015164.0,106.0,['English'],['United States of America'],"['Crime Fiction', 'Thriller', 'Buddy film', 'Action/Adventure', 'Drama', 'Action']",tt0098188,5.4,4038.0,Kiefer Sutherland,Lou Diamond Phillips,21553906.666112777
17112291,/m/0421x6d,confessions of a shopaholic,2009-02-05,108333222.0,104.0,"['Finnish', 'English']",['United States of America'],"['Romantic comedy', 'Workplace Comedy', 'Romance Film', 'Comedy', 'Film adaptation']",tt1093908,5.8,84335.0,Isla Fisher,Hugh Dancy,152436180.03630093
12130331,/m/02vqsll,frost/nixon,2008-10-15,27426335.0,123.0,['English'],"['United States of America', 'France', 'United Kingdom']","['History', 'Drama', 'Political drama', 'Docudrama']",tt0870111,7.6,113512.0,Frank Langella,Michael Sheen,39247782.7103899
1960507,/m/0694b1,small time crooks,2000-05-19,29934477.0,95.0,['English'],['United States of America'],"['Crime Fiction', 'Heist', 'Crime Comedy', 'Indie', 'Comedy of manners', 'Comedy']",tt0196216,6.7,41121.0,Woody Allen,Tracey Ullman,50930519.2392176
3753182,/m/082dqx,my bodyguard,1980-07-11,22482952.0,96.0,['English'],['United States of America'],"['Family Drama', 'Comedy-drama', 'Coming of age', 'Comedy', 'Drama', 'Family Film', 'Teen']",tt0081207,7.1,11078.0,Chris Makepeace,Adam Baldwin,85740667.26939532
13348400,/m/03c2h8h,satisfaction,1988-02-12,8253123.0,92.0,['English'],['United States of America'],"['Drama', 'Comedy']",tt0096037,4.9,3925.0,Justine Bateman,Liam Neeson,20619919.923144642
142469,/m/011yth,the insider,1999-10-28,60289912.0,157.0,"['Persian', 'Arabic', 'Japanese', 'English']",['United States of America'],"['Thriller', 'Biographical film', 'Drama', 'Political drama', 'Docudrama']",tt0140352,7.8,183484.0,Russell Crowe,Al Pacino,105039110.5747349
633855,/m/02yycl,hart's war,2002-02-15,33076815.0,125.0,['English'],['United States of America'],"['Crime Fiction', 'Period piece', 'Drama', 'War film', 'Political drama', 'Courtroom Drama']",tt0251114,6.3,55956.0,Bruce Willis,Colin Farrell,53565208.02867115
1596524,/m/05fc58,heartbreak ridge,1986-12-05,42724017.0,130.0,['English'],['United States of America'],"['Action/Adventure', 'Black comedy', 'Action', 'Drama', 'War film']",tt0091187,6.8,49289.0,Clint Eastwood,Marsha Mason,116009075.04330081
9195136,/m/027_w5b,the watcher,2000-09-08,47267829.0,97.0,"['Vietnamese', 'English']",['United States of America'],"['Thriller', 'Mystery', 'Psychological thriller', 'Suspense', 'Crime Thriller']",tt0204626,5.3,28813.0,James Spader,Keanu Reeves,80421484.37337148
129427,/m/0yyn5,working girl,1988-12-20,102953112.0,110.0,['English'],['United States of America'],"['Romance Film', 'Drama', 'Comedy']",tt0096463,6.8,64066.0,Melanie Griffith,Harrison Ford,257222014.65778977
2613497,/m/07rshd,paycheck,2003-12-25,96269812.0,118.0,['English'],['United States of America'],"['Thriller', 'Science Fiction', 'Future noir', 'Action/Adventure', 'Martial Arts Film', 'Action']",tt0338337,6.3,114373.0,Ben Affleck,Aaron Eckhart,153748639.11670908
5867940,/m/0f9x7r,home of the brave,2006-12-15,499620.0,106.0,"['Arabic', 'English', 'Spanish']","['United States of America', 'Morocco']","['Drama', 'War film']",tt0763840,5.6,11350.0,Samuel L. Jackson,50 Cent,748235.7120555775
5002289,/m/0czb9v,we're back! a dinosaur's story,1993-11-24,9315576.0,73.0,['English'],['United States of America'],"['Family Film', 'Fantasy', 'Comedy', 'Animation']",tt0108526,6.0,16369.0,John Goodman,Charles Fleischer,18876358.39438736
2826890,/m/0856pm,snakes on a plane,2006-08-17,62022014.0,106.0,['English'],"['United States of America', 'Canada', 'Germany']","['Thriller', 'Natural horror films', 'Horror', 'Action/Adventure', 'Horror Comedy', 'Comedy', 'Action Thrillers', 'Action', 'Airplanes and airports']",tt0417148,5.5,146099.0,Samuel L. Jackson,Julianna Margulies,92884764.03749049
5273390,/m/0dbzqh,man's best friend,1993-11-19,12974636.0,87.0,['English'],['United States of America'],"['Science Fiction', 'Horror']",tt0107504,5.2,4997.0,Ally Sheedy,Lance Henriksen,26290792.879873496
447299,/m/029k4p,from dusk till dawn,1996-01-19,25836616.0,107.0,"['English', 'Spanish']",['United States of America'],"['Crime Fiction', 'Cult', 'Horror', 'Supernatural', 'Action/Adventure', 'Satire', 'Thriller', 'Horror Comedy', 'Crime Thriller', 'Action', 'Comedy']",tt0116367,7.2,348211.0,Harvey Keitel,George Clooney,48144130.61711027
3837375,/m/0b2km_,world trade center,2006-08-09,162970275.0,127.0,"['Arabic', 'English']",['United States of America'],"['Tragedy', 'Docudrama', 'Action/Adventure', 'Drama', 'War film', 'Disaster']",tt0469641,6.0,88873.0,Nicolas Cage,Michael Peña,244065849.56270424
3226774,/m/08_pq1,the grudge 2,2006-10-12,70711175.0,106.0,"['Japanese', 'English']","['United States of America', 'Japan']","['Japanese Movies', 'Horror', 'Supernatural']",tt0433386,5.1,52060.0,Amber Tamblyn,Edison Chen,105897735.031447
14733483,/m/03gvywx,the day the earth stood still,2008-12-10,233093859.0,106.0,"['Standard Mandarin', 'English']","['United States of America', 'Canada']","['Thriller', 'Drama', 'Science Fiction', 'Remake', 'Doomsday film']",tt0970416,5.5,180741.0,Keanu Reeves,Jennifer Connelly,333563238.7323447
277158,/m/01pgr3,america's sweethearts,2001-07-17,138191428.0,103.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",tt0265029,5.7,61191.0,Julia Roberts,John Cusack,229160717.27962655
1252685,/m/04mc6w,jimmy hollywood,1994-03-30,3783003.0,109.0,['English'],['United States of America'],"['Parody', 'Satire', 'Comedy']",tt0110197,5.3,3700.0,Joe Pesci,Christian Slater,7456792.7403888935
1510273,/m/056xkh,be cool,2005-03-04,95226116.0,112.0,['English'],['United States of America'],"['Crime Fiction', 'Crime Comedy', 'Comedy']",tt0377471,5.6,72886.0,John Travolta,Uma Thurman,146176834.85315976
15938122,/m/03qhp2f,solomon kane,2009-09-16,19385501.0,104.0,"['Arabic', 'English']","['France', 'Czech Republic', 'United Kingdom']","['Action/Adventure', 'Fantasy', 'Adventure', 'World cinema', 'Superhero movie']",tt0970452,6.1,77691.0,James Purefoy,Max von Sydow,27277428.53000247
690918,/m/0333gq,the entity,1982-09-30,13277558.0,120.0,['English'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Fantasy', 'Haunted House Film', 'Drama']",tt0082334,6.7,18939.0,Barbara Hershey,Ron Silver,42704965.78227577
215873,/m/01flv_,catch me if you can,2002-12-16,352114312.0,141.0,"['French', 'English']","['United States of America', 'Canada']","['Crime Fiction', 'Biography', 'Drama', 'Comedy']",tt0264464,8.1,1129485.0,Leonardo DiCaprio,Tom Hanks,570220451.1574775
3555900,/m/09l98n,a perfect world,1993-11-24,135130999.0,137.0,['English'],['United States of America'],"['Crime Fiction', 'Crime Drama', 'Americana', 'Period piece', 'Drama', 'Suspense', 'Crime Thriller']",tt0107808,7.5,88837.0,Kevin Costner,Clint Eastwood,273818942.30862373
23769406,/m/06zmzhb,sex and the single girl,1964-12-25,4250000.0,114.0,['English'],['United States of America'],"['Romantic comedy', 'Sex comedy', 'Romance Film', 'Comedy film']",tt0058580,6.4,4832.0,Lauren Bacall,Tony Curtis,40547676.333477825
737801,/m/0372hv,"welcome home, roxy carmichael",1990-10-12,3989297.0,96.0,['English'],['United States of America'],"['Drama', 'Satire', 'Coming of age', 'Indie', 'Comedy']",tt0100911,5.9,6213.0,Winona Ryder,Jeff Daniels,9083630.034631353
14536033,/m/02pjkz7,gamer,2009-09-03,40707998.0,95.0,['English'],['United States of America'],"['Thriller', 'Science Fiction', 'Action']",tt1034032,5.7,140740.0,Gerard Butler,Michael C. Hall,57280413.131674215
3182015,/m/08xlxr,flawless,1999-11-26,4485485.0,102.0,['English'],['United States of America'],"['LGBT', 'Drama', 'Indie', 'Comedy']",tt0155711,6.4,20381.0,Robert De Niro,Philip Seymour Hoffman,7814762.690254296
5649246,/m/0dy53b,dear god,1996-11-01,7138523.0,112.0,['English'],['United States of America'],"['Comedy of Errors', 'Comedy', 'Religious Film', 'Workplace Comedy']",tt0116059,5.5,4268.0,Greg Kinnear,Laurie Metcalf,13301973.591481403
2470135,/m/07g8wz,in the army now,1994-08-12,28881266.0,92.0,['English'],['United States of America'],"['Adventure', 'Slapstick', 'Comedy', 'War film']",tt0110123,5.0,14940.0,Pauly Shore,Lori Petty,56928745.40201015
10304105,/m/02q7yfq,machete,2010-09-01,44083657.0,105.0,"['Spanish', 'English', 'Hungarian language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Adventure', 'Action/Adventure', 'Comedy', 'Action']",tt0985694,6.6,205738.0,Danny Trejo,Michelle Rodriguez,61416157.025005385
198313,/m/01hw5kk,willow,1988-05-20,57269863.0,126.0,['English'],['United States of America'],"['Fantasy Adventure', 'Sword and sorcery films', 'Stop motion', 'Costume drama', 'Action/Adventure', 'Fantasy', 'Comedy', 'Drama', 'Sword and sorcery', 'Family Film', 'Action', 'Romance Film', 'Adventure']",tt0096446,7.2,131826.0,Val Kilmer,Joanne Whalley,143085228.3516754
4790321,/m/0cng1p,"enemies, a love story",1989-12-13,7754571.0,119.0,['English'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Comedy', 'Film adaptation']",tt0097276,6.5,2645.0,Ron Silver,Anjelica Huston,18540017.6380313
3567688,/m/09m1cq,pete 'n' tillie,1972-12-17,14999969.0,100.0,['English'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Film adaptation']",tt0069080,6.2,1193.0,Walter Matthau,Carol Burnett,105073368.39758682
1417388,/m/04_vft,the brothers,2001-03-23,27958191.0,102.0,['English'],['United States of America'],"['Romantic comedy', 'Romantic drama', 'Romance Film', 'Drama', 'Comedy']",tt0250274,6.3,5155.0,Morris Chestnut,Shemar Moore,46362637.65507075
31804949,/m/0gtsxr4,paranorman,2012-08-03,92702780.0,92.0,['English'],['United States of America'],"['Horror', 'Adventure', 'Stop motion', 'Animation', 'Fantasy', 'Comedy']",tt1623288,7.0,112311.0,Kodi Smit-McPhee,Anna Kendrick,124380152.92259173
1145761,/m/04b7bs,where eagles dare,1968-12-04,21000000.0,158.0,"['German', 'English']","['United States of America', 'United Kingdom']","['Adventure', 'Roadshow theatrical release', 'Action/Adventure', 'Drama', 'War film', 'Action']",tt0065207,7.6,64113.0,Richard Burton,Clint Eastwood,178412149.96419293
18640305,/m/0408m53,the house bunny,2008-08-22,70442940.0,97.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy of manners', 'Comedy']",tt0852713,5.5,91780.0,Anna Faris,Colin Hanks,100805638.17954652
456601,/m/02bqxb,the fly,1986-08-15,60629159.0,96.0,['English'],['United States of America'],"['Monster movie', 'Tragedy', 'Horror', 'Science Fiction', 'Drama', 'Film adaptation', 'Romance Film']",tt0091064,7.6,209515.0,Jeff Goldblum,Geena Davis,164627138.3199575
1934035,/m/0676dr,grumpier old men,1995-12-22,71518503.0,101.0,"['Italian', 'English']",['United States of America'],"['Romantic comedy', 'Buddy film', 'Comedy']",tt0113228,6.7,30156.0,Walter Matthau,Jack Lemmon,136866315.8527201
5444993,/m/0dm5_b,black christmas,2006-12-15,21510851.0,95.0,['English'],"['United States of America', 'Canada']","['Thriller', 'Horror', 'Slasher', 'Teen']",tt0454082,4.7,31124.0,Michelle Trachtenberg,Mary Elizabeth Winstead,32214857.121224992
25734402,/m/09v44dm,mars needs moms,2011-03-09,38992758.0,88.0,['English'],['United States of America'],"['Science Fiction', 'Adventure', 'Computer Animation', 'Animation', 'Comedy', 'Family Film', 'Action']",tt1305591,5.4,24350.0,Seth Green,Joan Cusack,53415589.394134656
871056,/m/03k9bl,white chicks,2004-06-23,113086475.0,97.0,['English'],['United States of America'],"['LGBT', 'Buddy film', 'Action/Adventure', 'Comedy', 'Comedy of Errors', 'Action', 'Slapstick']",tt0381707,5.8,170742.0,Marlon Wayans,Shawn Wayans,177412430.49086875
1581992,/m/05d4wt,deewana,1992-06-25,12000000.0,162.0,['Hindi'],['India'],"['World cinema', 'Bollywood']",tt0126871,6.7,7638.0,Rishi Kapoor,Divya Bharti,25118289.9110936
29942,/m/07cdz,the graduate,1967-12-21,104901839.0,106.0,['English'],['United States of America'],"['Romance Film', 'Drama', 'Comedy']",tt0061722,8.0,292808.0,Dustin Hoffman,Anne Bancroft,932223224.3915359
16258940,/m/027sb8v,aaja nachle,2007-11-30,3800000.0,143.0,['Hindi'],['India'],"['World cinema', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'Musical Drama', 'Bollywood']",tt0986213,6.2,3630.0,Madhuri Dixit,Darshan Jariwala,5562968.238678981
16182808,/m/03wc5fn,firestarter,1984-05-11,17080167.0,115.0,['English'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Supernatural', 'Psychological thriller', 'Action/Adventure', 'Film adaptation', 'Action']",tt0087262,6.1,37869.0,Drew Barrymore,David Keith,50307141.9975964
2903228,/m/08bg72,the mothman prophecies,2002-01-25,54639865.0,119.0,['English'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Drama']",tt0265349,6.4,86129.0,Richard Gere,Laura Linney,88484811.35150129
692785,/m/033874,the vanishing,1993-02-05,14543394.0,109.0,['English'],['United States of America'],"['Thriller', 'Remake', 'Psychological thriller', 'Mystery', 'Drama', 'Crime Thriller']",tt0108473,6.3,28655.0,Jeff Bridges,Kiefer Sutherland,29469602.03156335
2144178,/m/06p_zf,u.s. marshals,1998-03-06,102367405.0,131.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Action Thrillers', 'Action', 'Chase Movie']",tt0120873,6.6,115972.0,Tommy Lee Jones,Wesley Snipes,182093239.37440124
2555248,/m/07mqwn,dirty deeds,2005-08-26,146490.0,87.0,['English'],['United States of America'],['Comedy'],tt0407732,5.7,8768.0,Milo Ventimiglia,Lacey Chabert,224869.45217464684
23941382,/m/076tw54,immortals,2011-11-10,226904017.0,110.0,['English'],['United States of America'],"['Action/Adventure', 'Drama', 'Fantasy', 'Adventure', 'War film']",tt1253864,6.0,178341.0,Henry Cavill,Mickey Rourke,310832380.82188874
350847,/m/01z7v5,reality bites,1994-02-18,33351557.0,99.0,['English'],['United States of America'],"['Romantic comedy', 'Ensemble Film', 'Indie', 'Coming of age', 'Comedy', 'Drama']",tt0110950,6.6,54939.0,Winona Ryder,Ethan Hawke,65740272.50791669
545795,/m/02nnnl,the big chill,1983-09-30,56342711.0,105.0,['English'],['United States of America'],"['Ensemble Film', 'Comedy of manners', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy']",tt0085244,7.1,43008.0,Tom Berenger,Glenn Close,174246703.84937474
690042,/m/03305j,the long kiss goodnight,1996-10-11,89456761.0,120.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Mystery', 'Drama', 'Suspense', 'Action Thrillers', 'Action']",tt0116908,6.8,87256.0,Geena Davis,Samuel L. Jackson,166694352.93567917
619728,/m/02xbyr,tangled,2010-11-24,590721936.0,100.0,['English'],['United States of America'],"['Computer Animation', 'Animation', 'Revisionist Fairy Tale', 'Musical', 'Fantasy', 'Comedy', 'Family Film', 'Romance Film']",tt0398286,7.7,508127.0,Mandy Moore,Zachary Levi,822977802.8508656
728946,/m/03681w,when a man loves a woman,1994-04-29,50021959.0,126.0,"['English', 'Thai']",['United States of America'],"['Romantic drama', 'Romance Film', 'Marriage Drama', 'Drama', 'Addiction Drama']",tt0111693,6.6,23923.0,Meg Ryan,Andy Garcia,98599810.97853501
1286174,/m/04q5k2,ballistic: ecks vs. sever,2002-09-20,19924033.0,91.0,"['English', 'American English']","['United States of America', 'Germany']","['Thriller', 'Action Thrillers', 'Action/Adventure', 'Glamorized Spy Film', 'Suspense', 'Action', 'Spy']",tt0308208,3.7,21277.0,Antonio Banderas,Lucy Liu,32265348.777235925
2510385,/m/07jxpf,jarhead,2005-11-04,96889998.0,125.0,"['Arabic', 'Latin', 'English', 'Spanish']","['United States of America', 'Germany']","['Gulf War', 'Biography', 'Drama', 'Film adaptation', 'War film']",tt0418763,7.0,211705.0,Jake Gyllenhaal,Jamie Foxx,148730976.66368097
1018216,/m/03zq94,white fang,1991-01-18,34793160.0,109.0,['English'],['United States of America'],"['Family Film', 'Family Drama', 'Drama', 'Adventure', 'Film adaptation']",tt0103247,6.7,22904.0,Ethan Hawke,Klaus Maria Brandauer,75523386.07964824
20798851,/m/058v_57,very annie mary,2001-05-25,46352.0,104.0,['English'],"['France', 'United Kingdom']","['Musical', 'Coming of age', 'Comedy']",tt0188128,6.6,1352.0,Rachel Griffiths,Jonathan Pryce,76864.80790505507
16312328,/m/03wgq6r,hustle,1975-12-25,10390000.0,120.0,['English'],['United States of America'],"['Crime Fiction', 'Thriller', 'Mystery', 'Drama', 'Crime Thriller', 'Film noir']",tt0073133,6.2,3010.0,Burt Reynolds,Catherine Deneuve,59457258.19566068
2973132,/m/08g_jw,the namesake,2006-09-02,20138836.0,122.0,"['Hindi', 'French', 'Bengali', 'English']","['United States of America', 'India']","['Family Drama', 'Drama', 'Indie', 'Film adaptation']",tt0433416,7.5,22062.0,Kal Penn,Irrfan Khan,30160114.275710534
22154516,/m/05q4y12,away we go,2009-06-05,14899417.0,98.0,['English'],"['United States of America', 'United Kingdom']","['Romantic comedy', 'Indie', 'Slice of life story', 'Road movie', 'Comedy of manners', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Tragicomedy']",tt1176740,7.0,55439.0,John Krasinski,Maya Rudolph,20965038.889436174
9098193,/m/027xlqs,pride,2007-03-23,7094650.0,109.0,['English'],"['United States of America', 'Germany']","['Sports', 'Crime Fiction', 'Family Film', 'Drama']",tt0475355,6.3,6996.0,Terrence Howard,Bernie Mac,10386134.898564167
357473,/m/01_1hw,die hard: with a vengeance,1995-05-19,366101666.0,131.0,"['English', 'German', 'Romanian']",['United States of America'],"['Crime Fiction', 'Thriller', 'Action', 'Action/Adventure']",tt0112864,7.6,413957.0,Bruce Willis,Jeremy Irons,700615702.9456146
8834970,/m/027lcnq,the pick-up artist,1987-09-18,13290368.0,81.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",tt0093737,5.4,7984.0,Molly Ringwald,Robert Downey Jr.,34666193.89546545
924771,/m/03qfhp,the naked gun 2½: the smell of fear,1991-06-28,86930411.0,81.0,['English'],['United States of America'],"['Parody', 'Comedy']",tt0102510,6.9,124509.0,Leslie Nielsen,Priscilla Presley,188694530.53460798
1159860,/m/04c8th,"what's up, doc?",1972-03-09,66000000.0,94.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy', 'Slapstick']",tt0069495,7.7,27884.0,Barbra Streisand,Ryan O'Neal,462323776.41852
26508343,/m/0h15w5l,seeking justice,2011-09-02,12355798.0,100.0,['English'],['United States of America'],"['Thriller', 'Crime Thriller', 'Action', 'Drama', 'Action/Adventure']",tt1214962,6.1,48449.0,Nicolas Cage,January Jones,16926020.790959954
6369452,/m/0g2v3p,that old feeling,1997-04-04,16574176.0,106.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Sex comedy', 'Comedy']",tt0120318,6.1,4123.0,Bette Midler,Dennis Farina,30160581.30955736
19875689,/m/0dp7wt,the island of dr. moreau,1996-08-23,49627779.0,100.0,"['Indonesian', 'English']",['United States of America'],"['Thriller', 'Science Fiction', 'Action', 'Horror']",tt0116654,4.6,36110.0,David Thewlis,Marlon Brando,92476749.83492737
74930,/m/0jyx6,manhattan,1979-04-25,39946780.0,96.0,['English'],['United States of America'],"['Romantic comedy', 'Indie', 'Black-and-white', 'Comedy', 'Romance Film', 'New Hollywood']",tt0079522,7.8,149372.0,Woody Allen,Diane Keaton,171230693.1691728
2046735,/m/06hcsf,fatal instinct,1993-10-29,7852653.0,90.0,['English'],['United States of America'],"['Parody', 'Comedy']",tt0106873,5.7,8224.0,Armand Assante,Sherilyn Fenn,15912005.052050576
22619573,/m/05zncpd,the slugger's wife,1985-03-29,1878561.0,105.0,['English'],['United States of America'],"['Romantic comedy', 'Baseball', 'Sports', 'Drama', 'Comedy', 'Music', 'Romantic drama', 'Romance Film']",tt0090036,4.4,1296.0,Michael O'Keefe,Rebecca De Mornay,5304916.178254374
1343139,/m/04v89z,the longest day,1962-09-25,50000000.0,178.0,"['French', 'German', 'English']",['United States of America'],"['History', 'Action', 'Drama', 'Epic', 'War film']",tt0056197,7.7,60461.0,John Wayne,Robert Ryan,490964621.9273652
12394296,/m/02w2_wg,no looking back,1998-03-27,222099.0,96.0,['English'],['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Indie', 'Comedy']",tt0119560,5.9,2218.0,Lauren Holly,Edward Burns,395074.2560272495
6029546,/m/0fldjy,the spirit,2008-12-25,39031337.0,103.0,"['French', 'English']",['United States of America'],"['Crime Fiction', 'Thriller', 'Detective', 'Superhero movie', 'Action/Adventure', 'Satire', 'Fantasy', 'Comedy', 'Action']",tt0831887,4.7,63233.0,Gabriel Macht,Samuel L. Jackson,55854835.63414512
2883438,/m/088_0b,grind,2003-08-15,5141166.0,100.0,['English'],['United States of America'],"['Action/Adventure', 'Adventure', 'Sports', 'Comedy', 'Action', 'Teen']",tt0338077,5.9,13613.0,Adam Brody,Joey Kern,8210749.13881721
319017,/m/01v84j,addicted to love,1997-05-23,34673095.0,101.0,"['French', 'English']",['United States of America'],"['Romantic comedy', 'Black comedy', 'Romance Film', 'Comedy']",tt0118556,6.1,26011.0,Meg Ryan,Matthew Broderick,63095788.35180143
915499,/m/03pkmt,land of the dead,2005-06-18,46770602.0,93.0,"['French', 'Polish', 'Italian', 'English', 'Spanish']","['United States of America', 'France', 'Canada']","['Thriller', 'Science Fiction', 'Horror', 'Indie', 'Doomsday film', 'Creature Film', 'Cult', 'Splatter film', 'Zombie Film', 'Action', 'Dystopia']",tt0418819,6.2,102084.0,John Leguizamo,Asia Argento,71795205.47217177
74830,/m/0jyb4,jaws,1975-06-20,470653000.0,130.0,['English'],['United States of America'],['Thriller'],tt0073195,8.1,679046.0,Roy Scheider,Robert Shaw,2693333680.612347
249876,/m/01l2b3,bend it like beckham,2002-04-11,76583333.0,112.0,"['Hindi', 'Punjabi language', 'English', 'German']","['United States of America', 'United Kingdom', 'Germany']","['Indie', 'Comedy-drama', 'Sports', 'Drama', 'Comedy', 'Coming of age', 'Romance Film', 'Domestic Comedy', 'Teen']",tt0286499,6.7,117966.0,Parminder Nagra,Keira Knightley,124020470.64307722
3252445,/m/091ckd,zero effect,1998-01-30,2087471.0,116.0,['English'],['United States of America'],"['Thriller', 'Indie', 'Comedy Thriller', 'Mystery', 'Comedy', 'Black comedy', 'Crime Thriller']",tt0120906,6.9,15517.0,Bill Pullman,Ben Stiller,3713236.224852244
1173339,/m/04ddm4,jaws 3-d,1983-07-22,87987055.0,99.0,['English'],['United States of America'],"['Thriller', 'Natural horror films', 'Horror', 'Action/Adventure', 'Mystery', 'Suspense', 'Action']",tt0085750,3.7,49552.0,Dennis Quaid,Bess Armstrong,272110696.1850602
1577389,/m/05cvgl,the remains of the day,1993-11-05,63954968.0,138.0,['English'],"['United States of America', 'United Kingdom']","['Romantic drama', 'Romance Film', 'Drama', 'Period piece', 'Film adaptation']",tt0107943,7.8,86842.0,Anthony Hopkins,Emma Thompson,129593371.04539482
3463730,/m/09dw08,jack the bear,1993-04-02,5145823.0,96.0,['English'],['United States of America'],"['Family Drama', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Film adaptation']",tt0107247,6.5,4493.0,Danny DeVito,Gary Sinise,10427095.348916862
1308799,/m/04rrvs,repossessed,1990-09-14,1382462.0,80.0,['English'],['United States of America'],"['Parody', 'Satire', 'Horror', 'Comedy', 'Horror Comedy']",tt0100475,4.8,10145.0,Leslie Nielsen,Linda Blair,3147866.2393240035
10825522,/m/02qr6jv,brideshead revisited,2008-07-25,13204291.0,134.0,"['French', 'Arabic', 'Italian', 'Latin', 'English']","['Italy', 'United Kingdom', 'Morocco']","['LGBT', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",tt0412536,6.6,13815.0,Matthew Goode,Patrick Malahide,18895676.14530913
1015585,/m/03zf34,glitter,2001-09-21,5271666.0,104.0,['English'],['United States of America'],"['Romantic drama', 'Musical', 'Drama', 'Romance Film']",tt0118589,2.4,24206.0,Mariah Carey,Eric Benét,8741922.55845724
11922721,/m/02ry6wf,phantoms,1998-01-23,5624282.0,91.0,['English'],['United States of America'],"['Thriller', 'Drama', 'Science Fiction', 'Horror', 'Film adaptation']",tt0119891,5.4,23194.0,Peter O'Toole,Rose McGowan,10004588.164905969
450141,/m/029xhb,panic room,2002-03-29,196400000.0,113.0,['English'],['United States of America'],"['Thriller', 'Psychological thriller']",tt0258000,6.8,302405.0,Jodie Foster,Kristen Stewart,318053804.6613924
1065748,/m/042zrm,friday night lights,2004-10-08,61950770.0,118.0,['English'],['United States of America'],"['Americana', 'Sports', 'Period piece', 'Drama', 'Film adaptation', 'Action']",tt0390022,7.2,67740.0,Billy Bob Thornton,Jay Hernandez,97189665.48812133
2396574,/m/0795bw,the formula,1980-12-19,8894289.0,117.0,['English'],['United States of America'],"['Thriller', 'Mystery', 'Political thriller', 'Suspense', 'Crime Thriller']",tt0080754,5.6,2961.0,George C. Scott,Marlon Brando,33919134.54011034
52389,/m/0ds2n,independence day,1996-06-25,817400891.0,153.0,['English'],['United States of America'],"['Thriller', 'Action/Adventure', 'Science Fiction', 'Action']",tt0116629,7.0,618095.0,Will Smith,Bill Pullman,1523150526.4794085
2211274,/m/06w6t1,at close range,1986-04-18,2347000.0,111.0,['English'],['United States of America'],"['Crime Fiction', 'Drama', 'Indie']",tt0090670,6.9,18488.0,Sean Penn,Christopher Walken,6372839.406150104
2466810,/m/07g1v6,zapped!,1982-07-23,16897768.0,98.0,['English'],['United States of America'],"['Parody', 'Sex comedy', 'Indie', 'Science Fiction', 'Comedy', 'Fantasy Comedy', 'Teen']",tt0084945,4.9,7975.0,Scott Baio,Willie Aames,54348744.267344534
1354688,/m/04w6td,ghost ship,2002-10-25,68349884.0,91.0,['English'],"['United States of America', 'Australia', 'Canada']","['Horror', 'Slasher', 'Supernatural']",tt0288477,5.6,111646.0,Julianna Margulies,Gabriel Byrne,110687070.54157245
