wikipedia_movie_id,freebase_movie_id,movie_name,release_year,movie_release_date,box_office_revenue,adjusted_box_office
8337496,/m/026_x_r,Alien Nation: Millennium,1996,1996-01-02,0.0,0.0
30006,/m/07cyl,The Silence of the Lambs,1991,1991-02-14,272742922.0,592026392.5063831
17159479,/m/043n1hz,Imaginary Playmate,2006,2006-12-02,0.0,0.0
26014475,/m/0b6n8vn,The Musician Killer,1976,1976-03-17,0.0,0.0
5215498,/m/0d880v,The Moderns,1988,1988-04-15,2011497.0,5025601.468152804
17181284,/m/043sbv7,Blind Boxer,1972,1972-09-06,0.0,0.0
2216309,/m/06wn0b,Hush,1998,1998-03-06,13583690.0,24162946.347596295
10916102,/m/02qty4q,Ode to Gallantry,1982,1982-12-16,0.0,0.0
3059032,/m/08ns4r,Noah,1998,1998-10-11,0.0,0.0
25366294,/m/09gjj92,A Killer Among Friends,1992,1992-12-08,0.0,0.0
4632649,/m/0cdmjs,Dancehall Queen,1997,1997-10-10,0.0,0.0
2291243,/m/0719z8,Gay Purr-ee,1962,1962-10-24,0.0,0.0
18999254,/m/02z6zks,Onks' Viljoo näkyny?,1988,1988-11-04,0.0,0.0
1047463,/m/041cpw,Romeo Must Die,2000,2000-03-22,91036760.0,154889943.6811953
24009449,/m/07kgt37,Airborne,1962,1962-05-30,0.0,0.0
24064444,/m/07k97qv,Sins of Silence,1996,1996-02-20,0.0,0.0
3477126,/m/09fl7z,Leviathan,1989,1989-03-17,15704614.0,37547379.54665362
434816,/m/0283gf,The Seduction of Mimi,1972,1972-02-19,0.0,0.0
6803186,/m/0gpq_k,Deal,2008,2008-01-29,0.0,0.0
1226841,/m/04k37k,Penn & Teller Get Killed,1989,1989-09-22,0.0,0.0
692772,/m/033856,Jack,1996,1996-08-09,58586889.0,109171217.95153596
28015028,/m/0ch56g0,D' Fightin' Ones,1961,1961-04-22,0.0,0.0
1014229,/m/03z9g0,Napoleon and Samantha,1972,1972-07-05,0.0,0.0
28421266,/m/0crjcw1,Huckleberry Finn,1975,1975-03-25,0.0,0.0
4633684,/m/0cdnx1,8 Seconds,1994,1994-02-25,19623396.0,38680275.12390989
33420541,/m/04dwzw9,Wildflower,1991,1991-12-03,0.0,0.0
34226761,/m/0hzr7zq,Dear Enemy,2011,2011-12-23,0.0,0.0
14267135,/m/03czpwm,Christmas Lilies of the Field,1979,1979-12-16,0.0,0.0
2993846,/m/08jblf,The NeverEnding Story II: The Next Chapter,1990,1990-10-25,17373527.0,39559524.31335113
16091743,/m/04j2_y3,Jonathan Livingston Seagull,1973,1973-10-23,1600000.0,10818387.186580554
3824576,/m/0b1x0q,The Parole Officer,2001,2001-08-10,0.0,0.0
9544391,/m/02pjg9_,Evening,2007,2007-06-09,20016753.0,29303305.573811106
32170662,/m/0gx1wsg,Aandhi-Toofan,1985,1985-03-22,0.0,0.0
99304,/m/0pc62,Pearl Harbor,2001,2001-05-21,449220945.0,744936176.3106729
29958090,/m/0fqrf1t,Daisy Diamond,2007,2007-11-23,0.0,0.0
19834120,/m/04q2_dc,Children of the Bride,1990,1990-10-05,0.0,0.0
23569499,/m/06w631m,I Love You,1986,1986-05-14,0.0,0.0
13093453,/m/02z66d9,The Mystery of Edwin Drood,1993,1993-04-23,0.0,0.0
479457,/m/02fhm6,Eraser,1996,1996-06-21,242295562.0,451495241.67074126
6986799,/m/0g_08h,The Grinch Grinches the Cat in the Hat,1982,1982-05-20,0.0,0.0
856716,/m/03hq61,Shampoo,1975,1975-02-11,60000000.0,343352790.35030234
5821430,/m/0f77yt,Through the Looking Glass,1976,1976-09-22,0.0,0.0
5096064,/m/0d2gyb,Turistas,2006,2006-12-01,14690987.0,22001363.273576383
7637514,/m/0kvcyg,Aftermath,1994,1994-10-08,0.0,0.0
15757816,/m/03nshgz,Double Agent,1987,1987-03-29,0.0,0.0
32565925,/m/0h1g4ry,I Killed Rasputin,1967,1967-05-03,0.0,0.0
14384820,/m/03d243x,Saw V,2008,2008-10-23,113864059.0,162942363.4676312
33955271,/m/0c01t9b,Stranger on the Run,1967,1967-10-31,0.0,0.0
30939752,/m/0gg88kt,The Debt,2007,2007-11-29,0.0,0.0
1557016,/m/05b4f1,Life and Debt,2001,2001-04-22,0.0,0.0
28051279,/m/0cmc4dz,Flicka 2,2010,2010-05-04,0.0,0.0
26427667,/m/0bbwrgs,Teen Yaari Katha,2012,2012-05-04,0.0,0.0
20354067,/m/04_0x2k,The Siege of Sidney Street,1960,1960-10-11,0.0,0.0
4673173,/m/0cglvm,Barbie: Fairytopia,2005,2005-03-08,0.0,0.0
15879495,/m/03qd34x,Balwaan,1992,1992-09-11,0.0,0.0
2759477,/m/0811_b,Big Momma's House 2,2006,2006-01-26,138259062.0,207058099.56308043
23139830,/m/064mk6b,Let's Dance,2009,2009-06-19,0.0,0.0
28828221,/m/0ddc6j4,Sebastian Kneipp,1958,1958-11-27,0.0,0.0
24998748,/m/09gnr3v,Face,2000,2000-08-12,0.0,0.0
33990019,/m/0hr9q77,Killadi Raman,2011,2011-12-09,0.0,0.0
21356032,/m/05f2zry,Charlie Strap and Froggy Ball Flying High,1991,1991-12-14,0.0,0.0
15371010,/m/03m6fq_,Be a Wicked Woman,1990,1990-09-28,0.0,0.0
18950569,/m/04jh6nd,Football Under Cover,2008,2008-02-10,0.0,0.0
3374727,/m/09896k,Blue Collar,1978,1978-02-10,6521083.0,30691767.882404346
21138275,/m/05c2rjn,The Diary of Anne Frank,1980,1980-11-17,0.0,0.0
24767455,/m/0809s7n,The Ministers,2009,2009-10-16,0.0,0.0
26492850,/m/0bh9dl_,Attack on the Iron Coast,1968,1968-06-05,0.0,0.0
2899225,/m/08b3lp,The Associate,1996,1996-10-25,12844057.0,23933705.47681668
1956661,/m/068v7p,Pixel Perfect,2004,2004-01-16,0.0,0.0
3083604,/m/08q72t,The Original Kings of Comedy,2000,2000-08-18,38251106.0,65080431.83965939
8336887,/m/026_x4l,Alien Nation: Dark Horizon,1994,1994-10-25,0.0,0.0
21922797,/m/05pbftn,Nonnie & Alex,1995,1995-01-17,0.0,0.0
23653924,/m/06zsyy6,Five Minutes to Live,1961,1961-12-07,0.0,0.0
4380331,/m/0b_515,Shoot to Kill,1988,1988-02-12,29300090.0,73204471.7546232
2028313,/m/06g7gv,Drawing Restraint 9,2005,2005-07-01,0.0,0.0
36294632,/m/0k2cwyz,The Healing,2012,2012-07-25,2465876.0,3308487.9867480653
7134109,/m/0h5zhb,White Lady,2006,2006-07-19,0.0,0.0
19609298,/m/04n16pb,A Aa E Ee,2009,2009-01-09,0.0,0.0
616786,/m/02x09x,Kiss of Death,1995,1995-04-21,14942422.0,28595596.429872617
25896181,/m/0b6g2ym,Fidelity,2000,2000-04-05,0.0,0.0
3590587,/m/09ngxq,Barking Dogs Never Bite,2000,2000-02-19,0.0,0.0
9264341,/m/02825nf,Pineapple Express,2008,2008-08-06,101624843.0,145427734.1847348
30425015,/m/0g5t2gn,R U There,2010,2010-06-17,0.0,0.0
12732451,/m/02x2jl_,State of Play,2009,2009-04-17,91445389.0,128673231.75427729
7466292,/m/0kv86m,The Banquet,1991,1991-11-30,0.0,0.0
29679260,/m/0fphf3v,New Year's Eve,2011,2011-12-08,142044638.0,194584801.08143404
19848011,/m/04q8ssx,99 Francs,2007,2007-09-26,12500000.0,18299237.62723349
28493157,/m/0crhlpk,The Melon Route,2006,2006-07-18,0.0,0.0
770277,/m/03b1zr,Indochine,1992,1992-04-15,0.0,0.0
2305752,/m/072hxn,The Players Club,1998,1998-04-08,23261485.0,41378006.56672936
16718585,/m/04043ls,Armored,2009,2009-12-04,22942221.0,32282105.76796658
7967169,/m/026lsjh,The Naked Island,1960,1960-11-23,0.0,0.0
34983677,/m/0gfplsp,Togetherness Supreme,2010,2010-10-05,0.0,0.0
29663404,/m/0fpjb4z,Christmas Cupid,2010,2010-12-12,0.0,0.0
74381,/m/0jvqw,The Hospital,1971,1971-12-14,14142409.0,102038228.70653519
18327360,/m/04cy9qz,The Graves,2010,2010-01-29,0.0,0.0
448331,/m/029p20,Class Action,1991,1991-03-15,28277918.0,61381148.43959659
28145987,/m/0cm9l9x,Uninhabited,2010,2010-05-14,0.0,0.0
5188359,/m/0d6ycj,The Cabinet of Dr. Caligari,2005,2005-10-22,0.0,0.0
12715927,/m/02x1z9_,Song of the Exile,1990,1990-04-27,0.0,0.0
7194623,/m/0kv047,West,2007,2007-07-05,0.0,0.0
18733653,/m/04gl3ws,Sweet Amerika,2008,2008-09-19,0.0,0.0
9107926,/m/027xxg_,Achuvinte Amma,2005,2005-01-28,0.0,0.0
678080,/m/0325n5,Blood Feast,1963,1963-07-06,4000000.0,38773119.20453033
27326285,/m/0bx_8h8,The Tenth Circle,2008,2008-06-28,0.0,0.0
811602,/m/03dppq,"He's a Woman, She's a Man",1994,1994-07-23,0.0,0.0
15943379,/m/09_2jz3,Prehysteria!,1993,1993-06-30,0.0,0.0
10506215,/m/02qg4xb,I Capture the Castle,2003,2003-05-09,6586341.0,10518779.921462657
33577015,/m/0hgpgxl,Turning Point 2,2011,2011-12-29,0.0,0.0
5904965,/m/0fcvkj,Perfect Friday,1970,1970-11-10,0.0,0.0
19111900,/m/04jm33s,Connected,2008,2008-09-25,0.0,0.0
5503985,/m/03bxj80,The Silk Road,1988,1988-06-25,0.0,0.0
25390657,/m/09k4glk,Just Another Pandora's Box,2010,2010-03-18,0.0,0.0
8360654,/m/0270qwm,Balls of Fury,2007,2007-08-29,40990563.0,60007684.22488679
433414,/m/027ywq,Tremors,1990,1990-01-19,48572000.0,110598453.32200488
10999486,/m/02qxqmh,Awarapan,2007,2007-06-29,0.0,0.0
9629572,/m/02pmfgg,Polladhavan,2007,2007-11-08,7600000.0,11125936.477357961
1606601,/m/05g4vw,Little Black Book,2004,2004-08-06,22034832.0,34568705.944525816
901421,/m/03n785,AVP: Alien vs. Predator,2004,2004-08-12,172544654.0,270691667.01275283
13594438,/m/03hfzd3,When Did You Last See Your Father?,2007,2007-10-05,2710161.0,3967510.4117648597
23805580,/m/06_vmh8,The Cremator,1969,1969-03-14,0.0,0.0
9109203,/m/027xy_4,Ore Kadal,2007,2007-08-27,0.0,0.0
5773944,/m/0f3wxj,Molly: An American Girl on the Home Front,2006,2006-11-26,0.0,0.0
445941,/m/029dpk,White Wilderness,1958,1958-08-12,0.0,0.0
6819976,/m/0gqnn5,The Adventures of Huck Finn,1993,1993-04-02,24103594.0,48841647.46622268
28905508,/m/0dgs2jh,The Troublemaker,1964,1964-06-22,0.0,0.0
2121919,/m/06np3s,King Kong Escapes,1967,1967-07-22,0.0,0.0
19113036,/m/04jbrfr,Una chica casi decente,1971,1971-08-06,0.0,0.0
23202225,/m/065y53h,Salsa,2000,2000-01-22,0.0,0.0
26011350,/m/0b6gjd2,"Tora-san, the Go-Between",1985,1985-08-03,0.0,0.0
90039,/m/0mdlf,Flirting with Disaster,1996,1996-03-22,14702438.0,27396625.605379805
5579814,/m/0dtknf,Bad Company,1995,1995-01-20,3674841.0,7032612.9311532965
3151094,/m/08vqmb,Blue Denim,1959,1959-07-30,0.0,0.0
36216490,/m/0k0t8kj,Gypsy Blood,2012,2012-01-19,0.0,0.0
10735415,/m/02qnncg,Desire Under the Elms,1958,1958-03-12,0.0,0.0
34076703,/m/0hr9d93,Mila,2001,2001-06-27,0.0,0.0
2150351,/m/06qh29,With Six You Get Eggroll,1968,1968-08-07,10095200.0,85766968.39612001
34815391,/m/0j3c9wf,Yes or No,2010,2010-12-16,0.0,0.0
29758584,/m/0fpbyp0,Public Speaking,2010,2010-11-22,0.0,0.0
3038787,/m/08mfhr,Diya Aur Toofan,1969,1969-05-09,0.0,0.0
1994281,/m/06cl1g,Porn 'n Chicken,2002,2002-10-13,0.0,0.0
19985309,/m/04y7j0_,Drona,2009,2009-02-20,0.0,0.0
35061219,/m/0h2jw2t,Payback Season,2012,2012-03-09,0.0,0.0
2399430,/m/079cts,At First Sight,1999,1999-01-15,22365133.0,38965286.235708095
631251,/m/02ynvv,Scum,1979,1979-09-12,0.0,0.0
1759292,/m/05trlj,Shabd,2005,2005-02-04,3100000.0,4758654.527554134
16252026,/m/03wf2c4,The Phantom of Hollywood,1974,1974-02-12,0.0,0.0
3086041,/m/08qfn_,The Bird People in China,1998,1998-06-10,0.0,0.0
1447939,/m/052c0b,Anne Frank Remembered,1995,1995-06-08,1.0,1.9137189693794363
3548070,/m/09kt_1,"Little Indian, Big City",1994,1994-12-14,722182.0,1423514.9945267113
20425842,/m/04_0ccg,Playing Columbine,2008,2008-11-07,0.0,0.0
931228,/m/03r2rh,Gorgeous,1999,1999-02-12,0.0,0.0
33139348,/m/0h65fnq,Tomie vs Tomie,2007,2007-11-17,0.0,0.0
31508047,/m/0glp62l,Infidelity,1987,1987-04-13,0.0,0.0
35003456,/m/0gy69wr,The Outback,2012,2012-01-12,0.0,0.0
26307709,/m/0b76nh0,Yathrakarude Sradhakku,2002,2002-12-20,0.0,0.0
1503907,/m/056glj,The Way of the Gun,2000,2000-09-08,13069740.0,22236855.667181756
27484917,/m/0c009_h,Golimaar,2010,2010-05-27,0.0,0.0
931949,/m/03r58n,Cocoon,1985,1985-06-21,85313124.0,240917900.31040865
3300211,/m/0946bb,Assassins,1995,1995-10-06,30303072.0,57991563.71687085
1617626,/m/05h12k,Clear and Present Danger,1994,1994-08-03,215887717.0,425542871.857287
14794717,/m/03m3y1s,Chasers,1994,1994-04-22,1596687.0,3147278.50606339
29887498,/m/0fqt0b0,Parthan Kanda Paralokam,2008,2008-10-03,0.0,0.0
22267146,/m/05q62lr,The Sword,1980,1980-08-14,0.0,0.0
3137903,/m/08tw1f,In Too Deep,1999,1999-08-25,14011454.0,24411225.977885183
3844016,/m/0b2y1b,Cracked Eggs and Noodles,2005,2005-02-18,6562975.0,10074493.773540193
34489023,/m/0j286k3,Pilla Zamindar,2011,2011-10-14,0.0,0.0
5202670,/m/0d7lys,Terror Firmer,1999,1999-10-29,0.0,0.0
25990620,/m/0b6nppn,Tora-san Goes Religious?,1983,1983-12-28,0.0,0.0
33161044,/m/0h68sk9,We Are Not Alone,1993,1993-03-13,0.0,0.0
5862072,/m/0f9ltr,I Have Tourette's But Tourette's Doesn't Have Me,2005,2005-11-12,0.0,0.0
2542052,/m/07lzrp,Rings,2005,2005-03-08,0.0,0.0
8251565,/m/026xwb4,Aikalainen,1984,1984-03-16,0.0,0.0
20601556,/m/0521vc2,Pink Sphinx,1968,1968-10-23,0.0,0.0
21180,/m/059rc,Natural Born Killers,1994,1994-08-26,61615296.0,121451791.58190277
2531044,/m/07l9r8,Ode to Billy Joe,1976,1976-06-04,27000000.0,145078643.80998692
1002717,/m/03y9n_,Foul Play,1978,1978-07-14,44999621.0,211792722.5474922
10980875,/m/02qx3dx,My Tutor Friend,2003,2003-01-30,17703856.0,28274115.32826287
1665678,/m/05lv2p,Deliver Us from Eva,2003,2003-02-07,22573594.0,36051377.741062894
3887641,/m/0b5644,The Andromeda Strain,1971,1971-03-12,12376563.0,89297556.44846937
27037832,/m/0bs1y5g,Siempre es difícil volver a casa,1992,1992-06-04,0.0,0.0
14988233,/m/03h3wdb,Gable and Lombard,1976,1976-02-11,0.0,0.0
12054477,/m/02vn8z8,You Are My Sunshine,2005,2005-09-23,17530124.0,26909614.174575932
5785156,/m/0f4fk9,Say Uncle,2006,2006-06-23,5361.0,8028.68510533996
35866311,/m/0jwr_2k,Bill W.,2012,2012-05-18,0.0,0.0
19931725,/m/04ybjg9,Slaughter Hotel,1971,1971-08-02,0.0,0.0
1187057,/m/04flr5,The Longest Yard,1974,1974-08-21,43008075.0,268512238.8616663
32634697,/m/0c1jshs,Sky Pirates,1986,1986-01-16,0.0,0.0
1716921,/m/05qr83,Amazon Women on the Moon,1987,1987-09-18,548696.0,1431202.0499106052
28959622,/m/0b68xw7,The One Man Band,1970,1970-09-18,0.0,0.0
706990,/m/034fs1,Saved!,2004,2004-01-21,10156933.0,15934409.219695907
11983329,/m/01n7_v,Abby,1974,1974-12-25,0.0,0.0
14149346,/m/03cw411,The Reader,2008,2008-12-10,108901967.0,155841483.65248403
8132688,/m/026ssgk,Any Day Now,1976,1976-02-19,0.0,0.0
30245575,/m/0g54psx,Manasantha Nuvve,2001,2001-10-19,0.0,0.0
12404324,/m/02w3rps,Checking Out,1989,1989-04-21,31000.0,74116.35624704066
5157844,/m/0d5gzn,Checking Out,2005,2005-04-10,0.0,0.0
11993,/m/034y8,Son of Godzilla,1967,1967-12-16,2399280.0,21321499.786272805
594295,/m/02thnm,Fear,1996,1996-04-12,20831000.0,38816630.81902925
1947226,/m/0684kz,The Monster Squad,1987,1987-08-14,3769990.0,9833527.884552617
15967250,/m/03qjhb9,Coffee & Donuts,2000,2000-06-22,0.0,0.0
4586545,/m/0cb8fr,Watermarks,2004,2004-12-10,0.0,0.0
8343583,/m/02703xl,Son of Flubber,1963,1963-01-16,0.0,0.0
11994,/m/034yn,Destroy All Monsters,1968,1968-08-01,1568760.0,13327897.35132511
20245495,/m/0408yhk,Mile Post 398,2007,2007-01-09,0.0,0.0
12666854,/m/02w_rgq,A Funny Thing Happened on the Way to the Forum,1966,1966-10-16,3000000.0,27619628.11165678
26323317,/m/0bbysg1,Jaane Kahan Se Aayi Hai,2010,2010-04-09,0.0,0.0
657159,/m/0308n2,Conquest of the Planet of the Apes,1972,1972-06-29,9700000.0,67947585.32211581
11465088,/m/02rdqv0,Candles in the Dark,1993,1993-12-03,0.0,0.0
9029417,/m/027v2np,Max Dugan Returns,1983,1983-03-25,17613720.0,54472576.80813068
15671596,/m/03np6wq,The Patriot,1986,1986-07-25,0.0,0.0
7032516,/m/0h166h,John Paul Jones,1959,1959-06-16,0.0,0.0
22645075,/m/05zjh2r,Cowboy from Iran,1999,1999-04-19,0.0,0.0
29035218,/m/0dgqnmx,The Pleasure Principle,1992,1992-01-31,0.0,0.0
30739847,/m/0bh0d8k,Making Plans for Lena,2009,2009-09-02,0.0,0.0
490623,/m/02gs6r,Kiki's Delivery Service,1989,1989-07-29,4493017.0,10742130.599871287
28632311,/m/0cz9pzv,The Truck,1980,1980-11-17,0.0,0.0
2038244,/m/06gw8x,Judwaa,1997,1997-02-07,0.0,0.0
12055899,/m/02vnbh2,Like a Virgin,2006,2006-08-31,3547188.0,5312302.828099355
32454408,/m/0gysy2g,Asuravithu,2012,2012-01-06,0.0,0.0
9900396,/m/02pwcp_,Executioners,1993,1993-09-30,5229134.0,10595910.277182683
34142673,/m/0d_9_j4,Miracle on 34th Street,1973,1973-12-14,0.0,0.0
689763,/m/032_76,Species,1995,1995-07-07,113374103.0,216966171.54747802
13851011,/m/02x074v,Tom and Jerry: A Nutcracker Tale,2007,2007-10-02,0.0,0.0
939561,/m/03rvz7,Suspect Zero,2004,2004-08-27,11416075.0,17909777.561074782
33324775,/m/0h1pgky,Sector 7,2011,2011-08-04,18618028.0,25504554.94778035
14096888,/m/03cthjw,The Price of Sugar,2007,2007-03-11,0.0,0.0
509792,/m/02jxrw,Frida,2002,2002-08-29,25885000.0,41918649.3567217
20630769,/m/051vnnf,Trail of the Lonesome Pink,1974,1974-06-27,0.0,0.0
14026184,/m/03crdzs,Adada,1987,1987-03-19,0.0,0.0
4706824,/m/0cjbx2,Kill Your Darlings,2006,2006-04-12,0.0,0.0
3492280,/m/09gg0t,Drive Me Crazy,1999,1999-10-01,22593409.0,39362996.35353939
8994566,/m/027sq94,Oysters at Nam Kee's,2002,2002-09-05,0.0,0.0
15314660,/m/03m4mm7,Three Wishes,1995,1995-10-27,7025496.0,13444824.96449935
5527808,/m/0dq_ss,The Joy Luck Club,1993,1993-09-08,32861136.0,66587249.18166141
10685129,/m/02qm6dh,We Give Pink Stamps,1965,1965-02-12,0.0,0.0
3776089,/m/09_dfl,From Dusk Till Dawn 2: Texas Blood Money,1999,1999-03-16,6374.0,11104.996981972046
1624525,/m/05hl80,The Krays,1990,1990-04-27,0.0,0.0
11496314,/m/02rfv_r,Vitus,2006,2006-02-02,0.0,0.0
9422274,/m/028870d,Unlawful Entry,1992,1992-06-26,57138719.0,119602242.41587603
4845206,/m/0cqnq8,Sodom and Gomorrah,1962,1962-10-04,2300000.0,22584372.608658798
27755114,/m/0cc7kxx,B. Monkey,1998,1998-11-07,39371.0,70033.94222418309
6496943,/m/0g7nb_,Deep Sea 3D,2006,2006-03-03,0.0,0.0
28434008,/m/0crcbs7,The Greatest Ears in Town: The Arif Mardin Story,2010,2010-06-15,0.0,0.0
20831096,/m/053g70s,Period of Adjustment,1962,1962-10-31,0.0,0.0
18020900,/m/047nldp,Minnaminnikoottam,2008,2008-07-11,0.0,0.0
22573063,/m/05z_6kk,Himiko,1974,1974-03-09,0.0,0.0
8002440,/m/026n44w,The Trial of the Incredible Hulk,1989,1989-05-07,0.0,0.0
650922,/m/02_mt0,Ghost Dad,1990,1990-06-29,27000000.0,61479005.18187704
18895115,/m/04jnxrr,Gorintaku,2008,2008-07-04,0.0,0.0
10509212,/m/02qg7gw,Nightmare,2007,2007-04-07,0.0,0.0
16166191,/m/03wbp_m,Kannan Varuvaan,2000,2000-05-25,0.0,0.0
25017192,/m/09gcnc3,The Round Up,2010,2010-03-10,25346148.0,35311566.94978881
22129766,/m/05pck84,Painful Maturity,1980,1980-12-26,0.0,0.0
12348113,/m/02w048j,Agar Tum Na Hote,1983,1983-11-04,0.0,0.0
9344111,/m/02858g0,When a Woman Ascends the Stairs,1960,1960-01-15,0.0,0.0
24166693,/m/07k4b08,The Neptune Factor,1973,1973-08-03,0.0,0.0
25192149,/m/0b6lnpk,Bringing Up Bobby,2009,2009-05-15,0.0,0.0
9072164,/m/027wmgz,After the Wedding,2006,2006-02-24,0.0,0.0
19749985,/m/04mzshl,A Glimpse of Hell,2001,2001-03-18,0.0,0.0
26092506,/m/0b6dxmr,Okul,2004,2004-01-09,0.0,0.0
33971027,/m/0hn895h,Nina Loves Girls,2008,2008-05-14,0.0,0.0
33275715,/m/0gyvv81,Josettante Hero,2012,2012-04-20,0.0,0.0
885876,/m/03lrx2,Streets of Fire,1984,1984-06-01,8089290.0,23825824.460014742
2068983,/m/06jyyg,Zero Day,2003,2003-09-03,8466.0,13520.707600032076
32922891,/m/0h3s6gm,Pinkologist,1978,1978-12-02,0.0,0.0
213416,/m/01f86c,The Replacements,2000,2000-08-11,50054511.0,85162745.13481994
34389553,/m/0h_d92j,Gaddaar,1995,1995-06-01,0.0,0.0
839705,/m/03fygl,The Big Hit,1998,1998-04-24,27007143.0,48040859.83343707
27363750,/m/0bxyx1s,Successive Slidings of Pleasure,1974,1974-03-07,0.0,0.0
23289749,/m/0660w94,News Items,1983,1983-06-01,0.0,0.0
30509315,/m/0g9tk6d,"My Darling, My Darling",1986,1986-02-03,0.0,0.0
28903466,/m/0dddhtz,The Change-Up,2011,2011-08-05,75450437.0,103358412.41083857
12713808,/m/02x1wp2,Sunday's Children,1992,1992-08-28,0.0,0.0
25083700,/m/09g99d7,Christmas in Canaan,2009,2009-12-12,0.0,0.0
4556411,/m/0c8qhs,Love on the Run,1979,1979-01-24,0.0,0.0
4306582,/m/0bw7hb,The Public Eye,1992,1992-10-16,3067917.0,6421735.719097713
36352749,/m/0c1kzfd,Come Home and Meet My Wife,1974,1974-10-29,0.0,0.0
26834440,/m/07yl6w7,Forget Me Not,2009,2009-10-22,0.0,0.0
5337946,/m/0dg921,Until September,1984,1984-09-21,4100000.0,12075952.31300404
2617441,/m/07s1nx,The Cowboys,1972,1972-01-13,7500000.0,52536792.77483182
6991464,/m/0g_8lm,Guillaume et les sortilèges,2007,2007-10-17,0.0,0.0
32029122,/m/0gx0zyw,Jihne Mera Dil Luteya,2011,2011-07-29,0.0,0.0
2509678,/m/07jwqn,Tiger Town,1983,1983-10-09,0.0,0.0
1812216,/m/05yxmk,Coneheads,1993,1993-07-23,21274717.0,43109431.21833427
20581365,/m/05234dz,Zaroorat,1972,1972-03-18,0.0,0.0
6963236,/m/0gy_zs,Kshatriya,1993,1993-03-26,0.0,0.0
19844299,/m/04q6lfq,The Squeaker,1963,1963-04-26,0.0,0.0
14737421,/m/03gw3rt,Us,1991,1991-09-20,0.0,0.0
2502451,/m/07jc4b,Revolver,2005,2005-09-11,6735963.0,10340038.976576494
12822130,/m/02x6byw,Knockin' on Heaven's Door,1997,1997-02-20,0.0,0.0
30306989,/m/04j2rlx,Female Perversions,1996,1996-11-21,0.0,0.0
470185,/m/02dcrt,Three Days of the Condor,1975,1975-09-24,41509797.0,237541743.78041014
28030619,/m/0cmcwm2,Slices of Life,2010,2010-10-23,0.0,0.0
1688975,/m/05nkzg,Sade,2000,2000-08-23,0.0,0.0
24131841,/m/07kgfgx,The Ward,2010,2010-09-13,5343820.0,7444865.298570042
21253839,/m/05c0vfs,Ski Patrol,1990,1990-01-12,8533973.0,19431858.158851806
1290721,/m/04qgzk,Dreamscape,1984,1984-08-15,12145169.0,35771824.79935974
16189113,/m/03wccpk,The Slammin' Salmon,2009,2009-12-11,60421.0,85018.6698404792
238004,/m/01jjb4,The Rescuers Down Under,1990,1990-11-16,47431461.0,108001445.80011107
2572817,/m/07nxlr,A Gathering of Eagles,1963,1963-06-21,0.0,0.0
23320753,/m/0661b__,Mohandas,2009,2009-09-04,0.0,0.0
8349539,/m/0270c4q,Moon Pilot,1962,1962-04-05,0.0,0.0
31366063,/m/0gkz_ll,Don't Go Breaking My Heart,2011,2011-03-31,2206089.0,3022087.9526120494
22059060,/m/05p1sck,John and Yoko: A Love Story,1985,1985-12-02,0.0,0.0
25612344,/m/09v2t3t,Dzi Croquettes,2009,2009-10-04,0.0,0.0
14291388,/m/047vldj,The Limits of Control,2009,2009-05-01,1395030.0,1962953.1948753528
75222,/m/0j_nw,Spaceballs,1987,1987-06-24,38119483.0,99429706.45153685
8088017,/m/026q_8t,Assassination,1964,1964-07-04,0.0,0.0
30658739,/m/0g9tx_c,Zeitgeist: Moving Forward,2011,2011-01-15,0.0,0.0
17521789,/m/0gyk_v_,Vaada Raha... I Promise,2009,2009-09-11,0.0,0.0
24159059,/m/07khqqp,In the Mood,1987,1987-09-16,0.0,0.0
29892611,/m/04j373n,Cousin Bette,1998,1998-06-12,1161063.0,2065322.675589563
24295254,/m/07sblhx,Tokyo Emmanuelle,1975,1975-07-01,0.0,0.0
16091790,/m/03qny_s,Sen Ne Dilersen,2005,2005-12-02,0.0,0.0
30865082,/m/02ml1k,Seed of Chucky,2004,2004-11-12,24829644.0,38953265.54535382
23799017,/m/06_wjgp,Monpura,2009,2009-02-13,0.0,0.0
1139763,/m/049r46,The Hunger,1983,1983-04-29,5979292.0,18491689.587903142
14562213,/m/0278325,Kaal,2005,2005-04-29,0.0,0.0
18940779,/m/04j9wk9,Ballets Russes,2005,2005-10-26,0.0,0.0
5888582,/m/0fb_nt,Vikramarkudu,2006,2006-06-23,0.0,0.0
33091727,/m/0h2w574,Impulse,2010,2010-07-29,0.0,0.0
30519399,/m/0g9wv6s,Circle of Violence: A Family Drama,1986,1986-10-12,0.0,0.0
9331521,/m/0284wd7,Suture,1993,1993-09-14,102780.0,208265.3950518071
28147952,/m/0cm970z,A Strange Role,1976,1976-01-06,0.0,0.0
18932671,/m/04jn_x5,The Other Side of Midnight,1977,1977-06-08,24652021.0,124611747.808624
1108697,/m/046qwc,Lone Star,1996,1996-06-21,13269963.0,24727341.69042186
14165416,/m/03cwlpq,Fellini: I'm a Born Liar,2003,2003-04-02,0.0,0.0
19104102,/m/04jn127,Barbara,1997,1997-10-02,0.0,0.0
18619422,/m/04gtp7q,Vi er allesammen tossede,1959,1959-12-18,0.0,0.0
22256043,/m/05q7_vk,The Children Thief,1991,1991-09-25,0.0,0.0
26281666,/m/0crtvcm,Tere Bin Laden,2010,2010-07-16,0.0,0.0
